"langue_sujet","code_langue_sujet","sujet"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb119591726"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb119605176"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb11963468j"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb11963511v"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb11963568t"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb119677899"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb11978921p"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb12226093g"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb12337059x"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb12477289d"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb12648912q"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb13171475f"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb13318322c"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb133183409"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb13318351z"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb133183540"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb13318355b"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb13318415c"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb133188907"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb133190265"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb13319064q"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb133190710"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb137450433"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://data.bnf.fr/ark:/12148/cb14408233v"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://lexvo.org/id/iso639-3/fsl"
"http://lexvo.org/id/iso639-3/fsl","fsl","http://www.language-archives.org/vocabulary/field#general_linguistics"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11931807b"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11932417s"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11934786x"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11936442z"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11953067w"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11957099g"
"http://lexvo.org/id/iso639-3/fud","fud","Futunien"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119325757"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119361486"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119410943"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11944279g"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119485240"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119511608"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb11975896k"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb119793082"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb120009467"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb12527794h"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb13318335q"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb13318396x"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb13318436b"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb133188384"
"http://lexvo.org/id/iso639-3/fud","fud","http://data.bnf.fr/ark:/12148/cb15846779q"
"http://lexvo.org/id/iso639-3/fud","fud","http://lexvo.org/id/iso639-3/fud"
"http://lexvo.org/id/iso639-3/ful","ful","Peul"
"http://lexvo.org/id/iso639-3/ful","ful","http://lexvo.org/id/iso639-3/ful"
"http://lexvo.org/id/iso639-3/ful","ful","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/gcf","gcf","Créole guadeloupéen"
"http://lexvo.org/id/iso639-3/gcf","gcf","Créole martiniquais"
"http://lexvo.org/id/iso639-3/gcf","gcf","créole guadeloupéen"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11931827z"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11932194d"
"http://lexvo.org/id/iso639-3/gcf","gcf","Créole guadeloupéen"
"http://lexvo.org/id/iso639-3/gcf","gcf","Créole martiniquais"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11933029x"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119336465"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119337991"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11934124q"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11935375d"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11935399d"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119361486"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11936549n"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119375503"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119387339"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11938756z"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11939974p"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119404970"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119458243"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11948031w"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119481497"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11949556v"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119511608"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119549815"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11955218q"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119591726"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119596539"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119605176"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11963511v"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11963612g"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11965068x"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119677899"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb119759527"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb11978921p"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb12226093g"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb12337059x"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb125694464"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb12648912q"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb13171475f"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb13318335q"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb13318351z"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb133183540"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb133183660"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb13318415c"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb13318425p"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb13318536m"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb13318614k"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb133190265"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb133190710"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb135540729"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb14408233v"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://data.bnf.fr/ark:/12148/cb15846779q"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://lexvo.org/id/iso639-3/gcf"
"http://lexvo.org/id/iso639-3/gcf","gcf","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/gcr","gcr","Créole guyanais"
"http://lexvo.org/id/iso639-3/gcr","gcr","Français"
"http://lexvo.org/id/iso639-3/gcr","gcr","Ndyuka"
"http://lexvo.org/id/iso639-3/gcr","gcr","Sranan tongo"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb119314344"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb119336465"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb11934463f"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb119344952"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb119375503"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb11939659z"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb119677899"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb13162695n"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://data.bnf.fr/ark:/12148/cb13318351z"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://lexvo.org/id/iso639-3/djk"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://lexvo.org/id/iso639-3/fra"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://lexvo.org/id/iso639-3/gcr"
"http://lexvo.org/id/iso639-3/gcr","gcr","http://lexvo.org/id/iso639-3/srn"
"http://lexvo.org/id/iso639-3/gej","gej","mina"
"http://lexvo.org/id/iso639-3/gej","gej","http://lexvo.org/id/iso639-3/gej"
"http://lexvo.org/id/iso639-3/gej","gej","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/glg","glg","Galicien"
"http://lexvo.org/id/iso639-3/glg","glg","http://lexvo.org/id/iso639-3/glg"
"http://lexvo.org/id/iso639-3/gmm","gmm","gbaya bodoe"
"http://lexvo.org/id/iso639-3/gmm","gmm","gbaya-tongo"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb11936159v"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb11937212q"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb11977167j"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb12004789x"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb12010949g"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb12166462z"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb12389505w"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb124086988"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb15087698d"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://data.bnf.fr/ark:/12148/cb16770002b"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://lexvo.org/id/iso639-3/gmm"
"http://lexvo.org/id/iso639-3/gmm","gmm","http://lexvo.org/id/iso639-3/gya"
"http://lexvo.org/id/iso639-3/goa","goa","Gouro"
"http://lexvo.org/id/iso639-3/goa","goa","http://data.bnf.fr/ark:/12148/cb11939724k"
"http://lexvo.org/id/iso639-3/goa","goa","http://lexvo.org/id/iso639-3/goa"
"http://lexvo.org/id/iso639-3/gso","gso","gbáyá ɓòdòè"
"http://lexvo.org/id/iso639-3/gso","gso","gbáyá ɓùgùì"
"http://lexvo.org/id/iso639-3/gso","gso","gbáyá-ɓòkpàn"
"http://lexvo.org/id/iso639-3/gso","gso","ɓìyàndà"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb11931346v"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb11936159v"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb11937212q"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb11940754j"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb11977167j"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb12004789x"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb12010949g"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb12047942c"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb12166462z"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb12389505w"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb15087698d"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb16770002b"
"http://lexvo.org/id/iso639-3/gso","gso","http://data.bnf.fr/ark:/12148/cb17037332w"
"http://lexvo.org/id/iso639-3/gso","gso","http://lexvo.org/id/iso639-3/gso"
"http://lexvo.org/id/iso639-3/gso","gso","http://lexvo.org/id/iso639-3/gya"
"http://lexvo.org/id/iso639-3/gsw","gsw","Alsacien"
"http://lexvo.org/id/iso639-3/gsw","gsw","Alsacien"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11930908q"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119310581"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11931472p"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11931564b"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11931793g"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11932194d"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11932417s"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11932762f"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11932889r"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11933029x"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11933281k"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119336256"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11933785b"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11933804s"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119341539"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11934463f"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119345700"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11934740m"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11934786x"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119348746"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11934882t"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11935375d"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11935399d"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11935986q"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119361486"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11936549n"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119375503"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11937931x"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11939093g"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119392962"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11939659z"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119440626"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11944168j"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119458243"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11945860z"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11947332t"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11948031w"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119481497"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11948339g"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11952208p"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11956938h"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119577235"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11958830z"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119591726"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11963568t"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11963612g"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11964747n"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11967261j"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119756721"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119757609"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11975806s"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119759527"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119763597"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119768259"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11976851v"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11978921p"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11979806r"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb119813953"
"http://lexvo.org/id/iso639-3/gsw","gsw","http://data.bnf.fr/ark:/12148/cb11996115g"
